enrollee_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,target_label,experience_num,last_new_job_num,company_size_num,experience_group,city_group,training_group,job_change_flag
32888,city_149,0.6890000000000001,Unknown,No relevent experience,Part time course,Graduate,STEM,6,Unknown,Unknown,2,13,1,Job Change,6,2,4,Mid,Medium,Low,Yes
19904,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,29,0,Stay,21,1,4,Senior,High,Medium,No
18727,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,44,0,Stay,21,3,3,Senior,High,Medium,No
16656,city_114,0.926,Male,No relevent experience,Full time course,Graduate,Business Degree,1,10/49,Funded Startup,1,86,0,Stay,1,1,2,Entry,High,High,No
23802,city_123,0.738,Unknown,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,1,4,0,Stay,8,1,4,Mid,Medium,Low,No
5052,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Unknown,>4,24,0,Stay,17,5,4,Senior,High,Low,No
22643,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,1,20,0,Stay,12,1,4,Senior,High,Low,No
17936,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,19,Unknown,Unknown,3,144,0,Stay,19,3,4,Senior,High,Very High,No
7358,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,50,0,Stay,4,1,6,Junior,High,Medium,No
28530,city_134,0.698,Unknown,No relevent experience,Full time course,Graduate,STEM,7,Unknown,Public Sector,2,5,0,Stay,7,2,4,Mid,Medium,Low,No
24655,city_114,0.926,Unknown,No relevent experience,Full time course,High School,Unknown,5,Unknown,Unknown,,83,1,Job Change,5,1,4,Junior,High,High,Yes
9423,city_71,0.884,Unknown,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,106,0,Stay,21,5,3,Senior,High,Very High,No
4891,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,12,10/49,Pvt Ltd,1,105,0,Stay,12,1,2,Senior,High,Very High,No
10302,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,2,28,0,Stay,21,2,4,Senior,High,Medium,No
3172,city_103,0.92,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,2,Unknown,Unknown,,131,0,Stay,2,1,4,Junior,High,Very High,No
30710,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,9,Unknown,Unknown,1,286,1,Job Change,9,1,4,Mid,Medium,Very High,Yes
25474,city_103,0.92,Male,Has relevent experience,Full time course,High School,Unknown,6,Unknown,NGO,2,36,1,Job Change,6,2,4,Mid,High,Medium,Yes
30995,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Unknown,Unknown,1,20,0,Stay,13,1,4,Senior,Low,Low,No
11490,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,never,56,0,Stay,10,0,6,Mid,High,High,No
7484,city_103,0.92,Male,No relevent experience,no_enrollment,High School,Unknown,>20,5000-9999,Pvt Ltd,>4,26,0,Stay,21,5,7,Senior,High,Medium,No
13786,city_159,0.843,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,28,0,Stay,10,1,1,Mid,High,Medium,No
20753,city_1,0.847,Male,No relevent experience,Full time course,High School,Unknown,4,10000+,Pvt Ltd,1,114,0,Stay,4,1,8,Junior,High,Very High,No
28554,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,,25,1,Job Change,6,1,4,Mid,High,Low,Yes
18549,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,3,176,1,Job Change,9,3,8,Mid,High,Very High,Yes
26673,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Pvt Ltd,1,12,0,Stay,9,1,2,Mid,High,Low,No
5209,city_94,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Unknown,Unknown,1,19,1,Job Change,3,1,4,Junior,Medium,Low,Yes
24674,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,20,0,Stay,6,1,8,Mid,Medium,Low,No
13671,city_136,0.897,Unknown,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,NGO,1,102,0,Stay,8,1,7,Mid,High,Very High,No
15342,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Unknown,1,56,0,Stay,10,1,8,Mid,High,High,No
5074,city_24,0.698,Unknown,No relevent experience,Full time course,High School,Unknown,8,Unknown,Unknown,1,76,1,Job Change,8,1,4,Mid,Medium,High,Yes
3160,city_90,0.698,Male,Has relevent experience,no_enrollment,Unknown,Unknown,>20,Unknown,Unknown,2,37,0,Stay,21,2,4,Senior,Medium,Medium,No
29867,city_160,0.92,Unknown,Has relevent experience,Full time course,Graduate,STEM,11,50-99,Pvt Ltd,1,170,0,Stay,11,1,3,Senior,High,Very High,No
23728,city_104,0.924,Male,Has relevent experience,Part time course,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,77,0,Stay,21,1,7,Senior,High,High,No
27937,city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,16,10000+,NGO,>4,6,0,Stay,16,5,8,Senior,High,Low,No
30706,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,85,0,Stay,21,5,4,Senior,High,High,No
27140,city_19,0.682,Unknown,No relevent experience,Part time course,Masters,Other,6,Unknown,Unknown,1,89,0,Stay,6,1,4,Mid,Medium,High,No
14258,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,12,Unknown,Unknown,1,6,1,Job Change,12,1,4,Senior,High,Low,Yes
18877,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,Unknown,Unknown,>4,16,0,Stay,19,5,4,Senior,High,Low,No
7006,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,262,0,Stay,10,2,4,Mid,High,Very High,No
27279,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,17,5000-9999,Pvt Ltd,>4,45,0,Stay,17,5,7,Senior,High,Medium,No
30819,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,>4,8,0,Stay,14,5,8,Senior,High,Low,No
23859,city_100,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,>20,Unknown,Pvt Ltd,2,53,0,Stay,21,2,4,Senior,High,High,No
8261,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,47,0,Stay,7,1,5,Mid,Low,Medium,No
17418,city_114,0.926,Male,No relevent experience,Full time course,High School,Unknown,6,10000+,Pvt Ltd,never,72,0,Stay,6,0,8,Mid,High,High,No
31831,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,3,36,0,Stay,4,3,4,Junior,Medium,Medium,No
19096,city_103,0.92,Male,No relevent experience,no_enrollment,Unknown,Unknown,3,Unknown,Unknown,never,72,0,Stay,3,0,4,Junior,High,High,No
15202,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,4,85,0,Stay,21,4,4,Senior,High,High,No
20508,city_134,0.698,Unknown,No relevent experience,Full time course,Graduate,STEM,11,Unknown,Unknown,never,107,0,Stay,11,0,4,Senior,Medium,Very High,No
22921,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10/49,Pvt Ltd,>4,232,0,Stay,19,5,2,Senior,High,Very High,No
26149,city_143,0.74,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,1,72,1,Job Change,21,1,4,Senior,Medium,High,Yes
21647,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,3,141,0,Stay,21,3,5,Senior,High,Very High,No
29716,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,1,48,0,Stay,12,1,2,Senior,High,Medium,No
9786,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,1,21,0,Stay,7,1,3,Mid,High,Low,No
21943,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Phd,STEM,15,10/49,Pvt Ltd,3,4,0,Stay,15,3,2,Senior,High,Low,No
9637,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,4,85,0,Stay,21,4,1,Senior,High,High,No
31504,city_61,0.913,Male,Has relevent experience,Part time course,Graduate,STEM,10,100-500,NGO,1,16,1,Job Change,10,1,4,Mid,High,Low,Yes
12026,city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Unknown,Pvt Ltd,1,52,0,Stay,3,1,4,Junior,Medium,High,No
3091,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,Unknown,Unknown,1,28,1,Job Change,2,1,4,Junior,High,Medium,Yes
24786,city_162,0.767,Female,No relevent experience,no_enrollment,Masters,Business Degree,1,Unknown,Unknown,never,54,1,Job Change,1,0,4,Entry,High,High,Yes
2679,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,4,71,0,Stay,6,4,8,Mid,High,High,No
4687,city_14,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,44,0,Stay,16,1,3,Senior,Medium,Medium,No
30170,city_136,0.897,Male,Has relevent experience,no_enrollment,Unknown,Unknown,>20,Unknown,Unknown,1,15,0,Stay,21,1,4,Senior,High,Low,No
31047,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6,Unknown,Unknown,1,17,1,Job Change,6,1,4,Mid,High,Low,Yes
6672,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Funded Startup,1,11,0,Stay,15,1,3,Senior,High,Low,No
6936,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,3,10/49,Pvt Ltd,1,36,0,Stay,3,1,2,Junior,Medium,Medium,No
3944,city_160,0.92,Other,No relevent experience,Full time course,Masters,STEM,5,Unknown,Public Sector,>4,63,0,Stay,5,5,4,Junior,High,High,No
4047,city_46,0.762,Male,No relevent experience,Part time course,Graduate,STEM,10,Unknown,Pvt Ltd,never,20,0,Stay,10,0,4,Mid,High,Low,No
2913,city_21,0.624,Male,No relevent experience,no_enrollment,Unknown,Unknown,1,Unknown,Unknown,never,61,1,Job Change,1,0,4,Entry,Medium,High,Yes
13154,city_114,0.926,Female,No relevent experience,Part time course,Masters,STEM,4,10/49,Public Sector,3,39,0,Stay,4,3,2,Junior,High,Medium,No
22444,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Funded Startup,>4,4,0,Stay,12,5,1,Senior,High,Low,No
28737,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Humanities,12,100-500,NGO,1,7,0,Stay,12,1,4,Senior,High,Low,No
32548,city_30,0.698,Male,Has relevent experience,Full time course,High School,Unknown,9,50-99,Pvt Ltd,1,106,0,Stay,9,1,3,Mid,Medium,Very High,No
9712,city_46,0.762,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,162,0,Stay,5,1,4,Junior,High,Very High,No
12337,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,214,1,Job Change,5,1,3,Junior,Medium,Very High,Yes
21533,city_104,0.924,Unknown,Has relevent experience,no_enrollment,Masters,STEM,3,<10,Unknown,1,28,0,Stay,3,1,1,Junior,High,Medium,No
4777,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,NGO,1,8,0,Stay,9,1,4,Mid,High,Low,No
25903,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,Humanities,9,100-500,Pvt Ltd,1,79,0,Stay,9,1,4,Mid,High,High,No
21391,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,Unknown,Unknown,>4,108,0,Stay,21,5,4,Senior,High,Very High,No
25616,city_149,0.6890000000000001,Male,Has relevent experience,Full time course,Masters,STEM,19,<10,Funded Startup,1,54,0,Stay,19,1,1,Senior,Medium,High,No
2279,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,21,0,Stay,5,1,3,Junior,Medium,Low,No
6351,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,11,10000+,Pvt Ltd,1,23,0,Stay,11,1,8,Senior,High,Low,No
28941,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,2,19,0,Stay,15,2,8,Senior,High,Low,No
7750,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,1,96,0,Stay,17,1,4,Senior,High,High,No
24987,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Masters,STEM,7,10/49,Early Stage Startup,1,17,0,Stay,7,1,2,Mid,High,Low,No
15208,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,66,1,Job Change,15,5,6,Senior,High,High,Yes
8542,city_45,0.89,Female,No relevent experience,Part time course,Graduate,STEM,3,Unknown,Unknown,1,72,0,Stay,3,1,4,Junior,High,High,No
17789,city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Unknown,1,152,0,Stay,12,1,4,Senior,High,Very High,No
28314,city_97,0.925,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,50-99,NGO,>4,88,0,Stay,21,5,3,Senior,High,High,No
23726,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,18,0,Stay,14,2,3,Senior,Medium,Low,No
21872,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Unknown,1,54,0,Stay,8,1,1,Mid,High,High,No
25281,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,2,0,Stay,21,5,3,Senior,High,Low,No
4443,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,29,0,Stay,6,2,3,Mid,Medium,Medium,No
465,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,4,22,0,Stay,7,4,4,Mid,High,Low,No
14044,city_102,0.804,Male,No relevent experience,no_enrollment,Primary School,Unknown,2,Unknown,Unknown,never,78,0,Stay,2,0,4,Junior,High,High,No
4148,city_142,0.727,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,4,50,0,Stay,15,4,5,Senior,Medium,Medium,No
14981,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,43,0,Stay,19,5,3,Senior,Medium,Medium,No
11568,city_65,0.802,Unknown,Has relevent experience,no_enrollment,Graduate,Business Degree,11,Unknown,Unknown,1,73,0,Stay,11,1,4,Senior,High,High,No
14004,city_84,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Unknown,Unknown,>4,46,1,Job Change,10,5,4,Mid,Medium,Medium,Yes
32144,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Unknown,Unknown,2,64,0,Stay,14,2,4,Senior,High,High,No
22911,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Public Sector,never,44,1,Job Change,4,0,4,Junior,Medium,Medium,Yes
8512,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,44,0,Stay,21,2,3,Senior,High,Medium,No
6731,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,>4,11,0,Stay,20,5,6,Senior,High,Low,No
23111,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,never,222,0,Stay,21,0,3,Senior,High,Very High,No
15645,city_67,0.855,Female,No relevent experience,no_enrollment,Graduate,STEM,4,100-500,Public Sector,2,35,0,Stay,4,2,4,Junior,High,Medium,No
1299,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,42,1,Job Change,21,5,3,Senior,High,Medium,Yes
25436,city_103,0.92,Male,Has relevent experience,Part time course,Masters,STEM,12,100-500,Pvt Ltd,3,13,0,Stay,12,3,4,Senior,High,Low,No
5472,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Funded Startup,1,85,0,Stay,16,1,3,Senior,High,High,No
4723,city_144,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Unknown,Unknown,>4,6,0,Stay,11,5,4,Senior,High,Low,No
17827,city_50,0.8959999999999999,Unknown,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,,98,0,Stay,5,1,4,Junior,High,High,No
26871,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,190,0,Stay,6,1,4,Mid,High,Very High,No
16102,city_11,0.55,Unknown,Has relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,1,41,1,Job Change,3,1,4,Junior,Low,Medium,Yes
670,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,1,116,0,Stay,21,1,4,Senior,High,Very High,No
26900,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,500-999,Unknown,1,83,0,Stay,12,1,5,Senior,High,High,No
20412,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,3,8,0,Stay,4,3,3,Junior,Medium,Low,No
11054,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,14,1,Job Change,5,1,3,Junior,Low,Low,Yes
27146,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10/49,Unknown,never,69,0,Stay,5,0,2,Junior,Medium,High,No
25725,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,6,10000+,Public Sector,1,9,0,Stay,6,1,8,Mid,High,Low,No
17980,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,Unknown,Unknown,1,39,1,Job Change,0,1,4,Entry,Medium,Medium,Yes
7498,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,44,0,Stay,9,4,8,Mid,High,Medium,No
29616,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,54,0,Stay,21,1,3,Senior,High,High,No
14511,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,8,0,Stay,5,1,1,Junior,High,Low,No
302,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,11,0,Stay,14,1,4,Senior,High,Low,No
30613,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,1,9,1,Job Change,6,1,4,Mid,High,Low,Yes
25207,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,>4,57,0,Stay,6,5,8,Mid,High,High,No
7557,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,3,12,0,Stay,15,3,7,Senior,High,Low,No
7657,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,4,26,0,Stay,21,4,7,Senior,High,Medium,No
15369,city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,No Major,4,10/49,Pvt Ltd,1,14,1,Job Change,4,1,2,Junior,Medium,Low,Yes
5691,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,29,1,Job Change,2,1,8,Junior,Medium,Medium,Yes
10775,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,10,Unknown,Unknown,3,9,1,Job Change,10,3,4,Mid,High,Low,Yes
16556,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,NGO,1,88,0,Stay,5,1,4,Junior,High,High,No
16805,city_16,0.91,Unknown,No relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,NGO,>4,45,0,Stay,21,5,7,Senior,High,Medium,No
16176,city_136,0.897,Unknown,Has relevent experience,no_enrollment,Masters,STEM,19,Unknown,Unknown,>4,41,0,Stay,19,5,4,Senior,High,Medium,No
32079,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1000-4999,Pvt Ltd,2,31,1,Job Change,5,2,6,Junior,Medium,Medium,Yes
24058,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,8,Unknown,Unknown,never,50,1,Job Change,8,0,4,Mid,High,Medium,Yes
4372,city_103,0.92,Unknown,Has relevent experience,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,1,37,1,Job Change,14,1,8,Senior,High,Medium,Yes
23810,city_114,0.926,Male,No relevent experience,Full time course,High School,Unknown,5,Unknown,Unknown,1,48,0,Stay,5,1,4,Junior,High,Medium,No
1618,city_21,0.624,Unknown,No relevent experience,Full time course,Primary School,Unknown,3,<10,Early Stage Startup,2,14,1,Job Change,3,2,1,Junior,Medium,Low,Yes
23718,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,<1,Unknown,Unknown,never,9,1,Job Change,0,0,4,Entry,Medium,Low,Yes
1734,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,61,0,Stay,12,2,3,Senior,Low,High,No
16482,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,2,10000+,Pvt Ltd,2,41,1,Job Change,2,2,8,Junior,Medium,Medium,Yes
21280,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,<1,<10,Pvt Ltd,1,99,0,Stay,0,1,1,Entry,Medium,High,No
26280,city_159,0.843,Male,No relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,>4,42,0,Stay,21,5,7,Senior,High,Medium,No
31886,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,15,1000-4999,Pvt Ltd,>4,51,1,Job Change,15,5,6,Senior,High,High,Yes
29562,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,5,100-500,Unknown,1,116,0,Stay,5,1,4,Junior,High,Very High,No
27984,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,98,0,Stay,21,5,8,Senior,High,High,No
9165,city_173,0.878,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,Unknown,Unknown,>4,158,0,Stay,21,5,4,Senior,High,Very High,No
8878,city_146,0.735,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Public Sector,2,113,1,Job Change,2,2,4,Junior,Medium,Very High,Yes
28187,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,26,0,Stay,21,5,4,Senior,High,Medium,No
26711,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,22,0,Stay,21,5,3,Senior,High,Low,No
21094,city_37,0.794,Unknown,No relevent experience,Full time course,Graduate,STEM,7,Unknown,Unknown,1,77,1,Job Change,7,1,4,Mid,High,High,Yes
27995,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,4,41,0,Stay,21,4,3,Senior,High,Medium,No
31262,city_41,0.8270000000000001,Male,Has relevent experience,Part time course,High School,Unknown,16,50-99,Unknown,1,35,0,Stay,16,1,3,Senior,High,Medium,No
9372,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,39,0,Stay,21,2,8,Senior,High,Medium,No
27830,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,1,0,Stay,6,1,4,Mid,High,Low,No
32922,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,10/49,Pvt Ltd,1,4,1,Job Change,3,1,2,Junior,Medium,Low,Yes
30835,city_155,0.556,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,2,192,1,Job Change,9,2,3,Mid,Low,Very High,Yes
23443,city_41,0.8270000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,5,100-500,Unknown,>4,57,0,Stay,5,5,4,Junior,High,High,No
5592,city_144,0.84,Unknown,Has relevent experience,Part time course,Graduate,STEM,14,500-999,Public Sector,2,92,0,Stay,14,2,5,Senior,High,High,No
8416,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,15,Unknown,Unknown,2,57,0,Stay,15,2,4,Senior,High,High,No
11356,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,44,0,Stay,14,1,3,Senior,High,Medium,No
17311,city_103,0.92,Unknown,No relevent experience,Part time course,Graduate,STEM,2,100-500,Pvt Ltd,1,202,0,Stay,2,1,4,Junior,High,Very High,No
16425,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Unknown,4,16,0,Stay,14,4,8,Senior,High,Low,No
30787,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,Business Degree,7,50-99,Funded Startup,1,29,0,Stay,7,1,3,Mid,High,Medium,No
1520,city_75,0.939,Female,No relevent experience,no_enrollment,Graduate,Humanities,8,10/49,NGO,>4,74,0,Stay,8,5,2,Mid,High,High,No
32134,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Unknown,Unknown,1,4,0,Stay,16,1,4,Senior,High,Low,No
6201,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,2,37,1,Job Change,9,2,2,Mid,Medium,Medium,Yes
18635,city_136,0.897,Unknown,No relevent experience,Full time course,Masters,STEM,7,Unknown,Unknown,never,44,1,Job Change,7,0,4,Mid,High,Medium,Yes
29682,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,8,Unknown,Unknown,2,55,0,Stay,8,2,4,Mid,High,High,No
20993,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,2,20,0,Stay,15,2,1,Senior,High,Low,No
31102,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,Unknown,5,Unknown,Unknown,never,20,0,Stay,5,0,4,Junior,High,Low,No
16242,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,4,50,0,Stay,10,4,6,Mid,High,Medium,No
21104,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Public Sector,1,66,0,Stay,21,1,3,Senior,High,High,No
32091,city_171,0.664,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Early Stage Startup,1,188,1,Job Change,4,1,2,Junior,Medium,Very High,Yes
